character,text,gender
WAYNE, Why?  Who's in it?,male
WAYNE, It can get a little intense.  Think I should go to hospital?,male
WAYNE, That's why I gave it to you.  Only you can use it.,male
DENT," Sorry I'm late, folks.",male
DENT, Worried you'd have to step up?,male
DENT," Well, then, fair's fair: heads, I'll take it.  Tails, he's all yours.",male
DENT," My father's lucky coin.  As I recall, it got me my first date with you.",male
DENT, I don't. I make my own luck.,male
DENT," Tee-off's 1:30.  More than enough time to put you away for life, Sally.",male
DENT," With Carmine Falcone in Arkham, someone must've stepped up to run the so-called family. Is this man in the courtroom today? Could you identify him for us, please?",male
DENT," I've got a sworn statement from you that this man, Salvatore Maroni, is the new head of the Falcone crime family.",male
DENT, Permission to treat the witness as hostile?,male
DENT," Ceramic 28 caliber.  Made in China. If you want to kill a public servant, Mr. Maroni, I recommend you buy American.",male
DENT," Glad you're so pleased, Rachel.  I'm fine by the way.",male
DENT, Can't.  I dragged the head of the Major Crimes Unit down here.,male
DENT," Well, good thing about the mob is they keep giving you second chances.",male
DENT, Lightly irradiated bills.  Fancy stuff for a city cop.  Have help?,male
DENT," Save it, Gordon.  I want to meet him.",male
DENT, And that flood light on top of M.C.U.?,male
DENT," I've put every known money launderer in Gotham behind bars.  But the mob is still getting its money out.  I think you and your ""friend"" have found the last game in town and you're trying to hit 'em where it hurts: their wallets.  Bold.  You gonna count me in?",male
DENT," Gordon, I don't like that you've got your own special unit, and I don't like that it's full of cops I investigated at internal affairs.",male
DENT, You want me to back warrants for search and seizure on five banks without telling me who we're after?,male
DENT," Well, that's a start.  I'll get you your warrants.  But I want your trust.",male
DENT, I hear they've got a different nickname for me down at M.C.U..,male
DENT, It took three weeks to get a reservation and I had to tell them I worked for the government.,male
DENT, This city health inspector's not afraid to pull strings.,male
DENT, What?,male
DENT, The famous Bruce Wayne.  Rachel's told me everything about you.,male
DENT, I don't know if they'll let us-,male
DENT, Is Wayne Manor in the city limits?,male
DENT, Gotham's proud of an ordinary man standing up for what's right.,male
DENT, We did.  All of us who stood by and let scum take control of our city.,male
DENT," When their enemies were at the gate, the Romans would suspend democracy and appoint one man to protect the city.  It wasn't considered an honor. It was considered public service.",male
DENT," Well, I guess you either die a hero or you live long enough to see yourself become the villain.  Look, whoever the Batman is, he doesn't want to spend the rest of his life doing this.  How could he?",male
DENT, Maybe.  If I'm up to it.,male
DENT, If I were sneaking out every night someone would've noticed by now.,male
DENT," That's nice of you, Bruce, but I'm not up for reelection for three years.  That stuff won't start for-",male
DENT, You're a hard man to reach.,male
DENT," Lau's halfway to Hong Kong- if you'd asked, I could have taken his passport- I told you to keep me in the loop.",male
DENT," My office?!  You're sitting down here with scum like Wuertz and Ramirez... Oh, yeah, Gordon- I almost had your rookie cold on a racketeering beef.",male
DENT," We need Lau back, but the Chinese won't extradite a national under any circumstances.",male
DENT, I'll get him to sing.,male
DENT," I knew the risks when I took this job, lieutenant.  Same as you. How will you get him back, anyway?",male
DENT, I've got it.  RICO.  If their money was pooled we can charge all of them as one criminal conspiracy.,male
DENT, In a RICO case if we can charge any of the conspirators with a felony-,male
DENT," What is this Gordon, your fortress?",male
DENT, I don't trust them here.,male
DENT," It's your call, Lieutenant.  Be right.",male
DENT, I don't know about Mr. Lau's travel arrangements...,male
DENT, ...but I'm sure glad he's back.,male
DENT, I asked Gordon to make some arrests.,male
DENT," She shares my enthusiasm for justice. After all, she is a judge.",male
DENT," It won't matter.  The head guys make bail, sure... but the mid-level guys, they can't, and they can't afford to be off the streets long enough for trial and appeal.  They'll cut deals that include some jail time.  Think of all you could do with 18 months of clean streets.",male
DENT, Rachel-,male
DENT," Thanks.  Alfred, right?",male
DENT, Rachel talks about you all the time. You've known her her whole life?,male
DENT, Any psychotic ex-boyfriends I should be aware of?,male
DENT," You can throw a party, Wayne, I'll give you that.  Thanks again.  Mind if I borrow Rachel?",male
DENT, You cannot leave me on my own with these people.,male
DENT," Compared to this, the mob doesn't scare me.  Although, I will say: them gunning for you makes you see things clearly.",male
DENT, Yeah.  It makes you think about what you couldn't stand losing.  And who you want to spend the rest of your life with...,male
DENT, Not if the mob has their way.,male
DENT, Okay.  Let's be serious.  What's your answer?,male
DENT," I guess no answer isn't ""no"".",male
DENT," It's someone else, isn't it?",male
DENT, Just tell me it's not Wayne.  The guy's a complete-,male
DENT, So where do you keep your trash?,male
DENT, You're due in court- I need you alive long enough to get you on the record.,male
DENT, Refuse to cooperate on the stand- you won't be coming back here- you'll go to county.  How long do you calculate you'll last in there?,male
DENT, Tell me what you know about the Joker.,male
DENT, Where are you?,male
DENT," Rachel, listen to me.  You're not safe there.",male
DENT," Gordon's gone, Rachel.",male
DENT, And he's gone.  The Joker's named you next.,male
DENT," Rachel, I can't let anything happen to you.  I love you too much.",male
DENT," Rachel, I know he's your friend but-",male
DENT, Okay.  Go straight there.  Don't tell anyone where you're going.  I'll find you there.,male
DENT, I love you.,male
DENT, You wanna play games?,male
DENT," No.  I wouldn't.  That's why I'm not going to leave it up to me. Heads- you get to keep your head. Tails... not so lucky.  So, you want to tell me about the Joker?",male
DENT, Go again?,male
DENT," You're not playing the odds, friend.",male
DENT, Not exactly.,male
DENT," The Joker killed Gordon- and, and Loeb.  He's going to kill Rachel...",male
DENT, Why?,male
DENT, You can't!  You can't give in!,male
DENT," Ladies and Gentlemen, thank you for coming.  I've called this press conference for two reasons.  Firstly, to assure the citizens of Gotham that everything that can be done over the Joker killing is being done. Secondly, because the Batman has offered to turn himself in-",male
DENT, But first.  Let's consider the situation: should we give in to this terrorist's demands?  Do we really think that-,male
DENT, The Batman is an outlaw...,male
DENT, Yes.  They are.  But the night is darkest just before the dawn.,male
DENT, So be it. Take the Batman into custody.,male
DENT, I am the Batman.,male
DENT," I'm sorry, I didn't have time to talk this through with you.",male
DENT," They're transferring me to central holding.  This is the Joker's chance, and when he attacks, Batman will take him down.",male
DENT, How do you know what he's thinking?,male
DENT, Heads I go through with it.,male
DENT, I'm not.,male
DENT," Lieutenant, you do like to play it pretty close to the chest...",male
DENT," Thanks, detective- I've got a date with a pretty upset fiancée.",male
DENT, Rachel?  Rachel is that you?,male
DENT," It's OK, Rachel.  Everything's going to be just fine.",male
DENT, Can you move your chair?,male
DENT, Look for something to free yourself.,male
DENT, Nothing.  I'm trying to...,male
DENT," Don't think like that, Rachel. They're coming for you.",male
DENT, NO!  Not me... Why did you come for me?!,male
DENT, RACHEL!,male
DENT, RACHEL!!!,male
DENT," Remember the name you all had for me when I was at Internal Affairs?  What was it, Gordon?",male
DENT, SAY IT!,male
DENT, Why should I hide who I am?,male
DENT, Why would you listen to me now?,male
DENT, No.  No you're not.  Not yet.,male
DENT, Your men.  Your plan.,male
DENT, You live.,male
DENT, You die.,male
DENT, Hello.,male
DENT, Half.,male
DENT," Who picked up Rachel, Wuertz?",male
DENT," You, of all people, are gonna protect the other traitor in Gordon's unit?",male
DENT," Funny, I don't know what's going to happen to you, either.",male
DENT, Going to join your wife?,male
DENT, You love her?,male
DENT, Can you imagine what it would be like to listen to her die?,male
DENT, The Joker's just a mad dog.  I want whoever let him off the leash.,male
DENT," I took care of Wuertz, but who was your other man inside Gordon's unit? Who picked up Rachel?  It must've been someone she trusted.",male
DENT, It can't hurt your chances.,male
DENT, I said it couldn't hurt your chances.,male
DENT, Lucky guy.,male
DENT, But he's not.,male
DENT, Your driver.,male
DENT, She believe you?,male
DENT, She trusts you.  Just like Rachel did.,male
DENT," 'What they were gonna do'?  You're the second cop to say that to me. What, exactly, did you think they were going to do?",male
DENT, Don't!,male
DENT," Live to fight another day, officer.",male
DENT, Where my family died.,male
DENT," This is where they brought her, Gordon.  After your people handed her over.  This is where they bound her. This is where she suffered.  This is where she died.",male
DENT," But you didn't, did you?",male
DENT," Yes, you could.",male
DENT, If you'd listened to me- if you'd stood up against corruption instead of doing your deal with the devil.,male
DENT," You wouldn't dare try to justify yourself if you knew what I'd lost. Have you ever had to talk to the person you love most, wondering if you're about to listen to them die? You ever had to lie to that person? Tell them it's going to be all right, when you know it's not?  Well, you're about to find out what that feels like.  Then you'll be able to look me in the eye and tell me you're sorry.",male
DENT," No, just the person you need most. So is it your wife?",male
DENT, We have a winner.,male
DENT, You brought your cops?,male
DENT, You think I want to escape?!  There's no escape from this-,male
DENT," I've done plenty wrong, Gordon.  Just not quite enough.  Yet.",male
DENT, It's not about what I want.  It's about what's fair. You thought we could be decent men in an indecent world.  You thought we could lead by example.  You thought the rules could be bent but not break... you were wrong.  The world is cruel. And the only morality in a cruel world is chance.  Unbiased. Unprejudiced.  Fair.,male
DENT, His boy's got the same chance she had.  Fifty-fifty.,male
DENT, Then why was it only me who lost everything?,male
DENT, The Joker chose me!,male
DENT, And he was right.,male
DENT, Fair enough.,male
DENT, You first.,male
DENT, My turn.,male
DENT," Your turn, Gordon.",male
DENT," I'm about to.  Tell your son it's going to be all right, Gordon.  Lie. Like I lied.",male
RACHEL, Where were you?,female
RACHEL, I know the briefs backwards.,female
RACHEL, You're flipping coins to see who leads?,female
RACHEL," I'm serious, Harvey, you don't leave things like this to chance.",female
RACHEL," We'll never link the gun to Maroni, so we can't charge him, but I'll tell you one thing- the fact they tried to kill you means we're getting to them.",female
RACHEL," Harvey, you're Gotham's D.A.- if you're not getting shot at, you're not doing your job. 'Course if you said you were rattled we could take the rest of the day...",female
RACHEL, Jim Gordon?  He's a friend- try to be nice.,female
RACHEL, Really?,female
RACHEL," Yes, Bruce.  Fancy that.",female
RACHEL," Bruce, this is Harvey Dent.",female
RACHEL, For how long?  About three weeks?,female
RACHEL," Natascha, aren't you...?",female
RACHEL, Harvey's taking me next week.,female
RACHEL, No.  He knows I am.,female
RACHEL, And the last man they asked to protect the republic was named Caesar.  He never gave up that power.,female
RACHEL, Give us the money and we'll deal.,female
RACHEL, You mean when they hear that you've helped us they're going to kill you?,female
RACHEL," No, I'm just assuming your client's cooperation with this investigation. As will everyone. Enjoy your stay in County, Mr.Lau.",female
RACHEL, You were a glorified accountant- what could you have on all of them that we could charge?,female
RACHEL, We can charge all of them with it.,female
RACHEL," Mr.Lau, do you have details of this communal fund?  Ledgers, notebooks...?",female
RACHEL," Once you've testified in open court. So with your clients locked up, what happens to all that money?",female
RACHEL," Now I've seen it all: Harvey Dent, scourge of the underworld, scared stiff by the trust fund brigade.",female
RACHEL, Harvey may not know you well enough to understand when you're making fun of him.  But I do.,female
RACHEL, You can't ask me to wait for that.,female
RACHEL, The whole mob's after you and you're worried about these guys?,female
RACHEL," Oh, yeah?",female
RACHEL," The rest of your life, huh?  That's a pretty big commitment.",female
RACHEL, Don't.,female
RACHEL, I don't have an answer.,female
RACHEL," I'm sorry, Harvey.  I just...",female
RACHEL, What are you doing?!,female
RACHEL, Stop!,female
RACHEL," Let's not do that again, okay? Is Harvey-?",female
RACHEL, Thank you.,female
RACHEL," Harvey, where are you?!",female
RACHEL, Where you should be- at Major Crimes trying to sort through all the-,female
RACHEL," This is Gordon's unit, Harvey-",female
RACHEL, He vouched for these men-,female
RACHEL, Bruce.  We can trust Bruce Wayne.,female
RACHEL," Trust me, Harvey, Bruce's penthouse is now the safest place in the city.",female
RACHEL, Harvey called.  He says Batman is going to turn himself in.,female
RACHEL, You honestly think it's going to stop the Joker from killing?,female
RACHEL," Bruce, don't make me your one hope for a normal life-",female
RACHEL, Yes.,female
RACHEL, But they won't let us be together after you turn yourself in.,female
RACHEL," Why is he letting Harvey do this, Alfred?",female
RACHEL, And just stood by?!,female
RACHEL," Well, you're right about one thing- letting Harvey take the fall is not heroic.",female
RACHEL," You know Bruce best, Alfred...  give it to him when the time is right.",female
RACHEL, It's not sealed.,female
RACHEL," Goodbye, Alfred.",female
RACHEL," Don't offer yourself as bait, Harvey.",female
RACHEL, No.  This is too dangerous-,female
RACHEL, He's using you as bait- but he doesn't know if he can get the Joker- he's failed so far.,female
RACHEL," I just do, okay?  Harvey, this isn't just about you, what about all the people counting on you to turn this city around?  Tell everyone the truth-",female
RACHEL, This is your life... you don't leave something like this to chance...,female
RACHEL, You make your own luck.,female
RACHEL, Can anyone hear me?,female
RACHEL, Harvey.  You're OK.  I thought...,female
RACHEL," No.  Harvey, we don't have much time-",female
RACHEL, They said only one of us was going to make it.  That they'd let our... Our friends choose...,female
RACHEL, Harvey?  What's happening?,female
RACHEL," Harvey, in case... I want you to know something...",female
RACHEL," I know, but I don't want them to...",female
RACHEL," I don't want to live without you. Because I do have an answer, and my answer is yes...",female
RACHEL," Harvey?  Harvey, it's okay...",female
RACHEL, Somewhere-,female
MARONI," I thought the DA just played golf with the Mayor, things like that.",male
MARONI, Two-bit whack-job wears a cheap purple suit and make-up.  He's not the problem- he's a nobody. The problem is our money being tracked by the cops.,male
MARONI, So what are you proposing?,male
MARONI, If it's so easy why haven't you done it already?,male
MARONI, How soon can you move the money?,male
MARONI," You sure you want to embarrass me in front of my friends, Lieutenant?",male
MARONI, I don't wanna hear you talk.,male
MARONI," From one professional to another-if you're trying to scare someone, pick a better spot.  From this height the fall wouldn't kill me.",male
MARONI," I don't know, he found us-",male
MARONI, Friends?  You met this guy?,male
MARONI," No one's gonna tell you anything- they're wise to your act- you got rules... the Joker, he's got no rules.  No one's gonna cross him for you.  You want this guy, you got one way.  And you already know what that is.  Just take off that mask and let him come find you.",male
MARONI, Or you want to let a couple more people get killed while you make up your mind?,male
MARONI, This craziness.  This is too much.,male
MARONI," You want him, I can tell you where he'll be this afternoon.",male
MARONI," Don't stop for lights, cops, nothing.",male
MARONI, Yes.,male
MARONI, Take it up with the Joker.  He killed your woman.  Made you... like this...,male
MARONI," If I tell you, will you let me go?",male
MARONI, It was Ramirez.,male
MARONI, But you said-,male
MARONI, Who?,male
DENT," But, your honor, I'm not done...",male
LAU, In China L.S.I. Holdings stands for dynamic new growth.  A joint Chinese venture with Wayne Enterprises will be a powerhouse.,male
LAU," It's OK, Mr.Fox.  Everyone knows who really runs Wayne Enterprises.",male
LAU, I'm told the man who arranged the heist calls himself Joker.,male
LAU, Thanks to Mr.Maroni's well-placed sources we know that police have indeed identified our banks using marked bills and are planning to seize your funds today-,male
LAU," With the investigation ongoing, none of you can risk hanging on to your own proceeds.  And since the enthusiastic new D.A. has put all my competitors out of business, I'm your only option.",male
LAU, Moving all deposits to one secure location.  Not a bank.,male
LAU," Obviously, no one can know but me. If the police were to gain leverage over one of you everyone's money would be at stake.",male
LAU, As the money is moved I go to Hong Kong.  Far from Dent's jurisdiction. And the Chinese will not extradite one of their own.,male
LAU, I already have...,male
LAU, For obvious reasons I couldn't wait for your permission...,male
LAU," Rest assured, your money is safe.",male
LAU, I must apologize for leaving Gotham in the middle of our negotiations. This misunderstanding with the Gotham police force...  I couldn't let such a thing threaten my company.  A businessman of your stature will understand.  But with you here... we can continue.,male
LAU, We do not allow cell phones in-,male
LAU," I think, Mr.Fox, that a simple phone call might have sufficed.",male
LAU, Just accidentally wasting it.,male
LAU, Where the hell are the cops?,male
LAU, What the hell am I paying them for?,male
LAU, The money is the only reason I'm still alive.,male
LAU," Wait. I won't give you the money, but I'll give you my clients.  All of them.",male
LAU, I'm good with calculation- I handled all their investments.  One big pot.,male
LAU," Immunity, protection and a chartered plane back to Hong Kong.",male
LAU, Like I said- I'm good with calculation.,male
LAU, No way.  You can't protect me- you can't even protect yourselves.,male
FOX," Well, Mr.Lau, I speak for the rest of the board, and Mr.Wayne, in expressing our own excitement...",male
FOX, We'll be in touch as soon as our people have wrapped up the diligence.,male
FOX," You worry about the diligence, Mr. Reese.  I'll worry about Bruce Wayne.",male
FOX," Do it again.  Wouldn't want the trust fund to run out, would we?",male
FOX," Another long night? This joint venture was your idea, and the consultants love it, but I'm not convinced.  L.S.I.'s grown 8 percent annually, like clockwork.  They must have a revenue stream that's off the books.  Maybe even illegal.",male
FOX, You already knew.,male
FOX, Anything else you can trouble me for?,male
FOX, Three buttons is a little nineties.,male
FOX, You want to be able to turn your head?,male
FOX, I'll see what I can do.,male
FOX, Our Chinese friend left town before I could tell him the deal is off.,male
FOX, What's wrong with a phone call?,male
FOX," For high altitude jumps, you need oxygen and stabilizers.  I must say- compared to your usual requests, jumping out of an airplane is pretty straightforward.",male
FOX, I can recommend a good travel agent.,male
FOX," That's more like it, Mr.Wayne.",male
FOX, I don't think I have anything here. The CIA had a program in the '60s for getting their people out of hot spots.  Called Sky Hook.  Now-,male
FOX, Hardened kevlar plates on a titanium- dipped fiber tri-weave for flexibility...,male
FOX," You'll be lighter, faster, more agile...",male
FOX," Perhaps you should read the instructions, first.",male
FOX," Now, there's a trade-off...  the spread of the plates gives you weak spots.  You'll be more vulnerable to gunfire and knives.",male
FOX, You talking chihuahuas or rotweilers? It should do fine against cats.,male
FOX, I understand!,male
FOX," Well, it was good of you to bring me out here in such style, Mr.Lau.  But I've actually come...",male
FOX," Sorry.  Forgot I had it.  So, I've come to explain why we're going to have to put our deal on hold...",male
FOX," We can't afford to be seen to do business with... well, whatever it is you're accused of being.  A businessman of your stature will understand.",male
FOX," Well, I do love Chinese food.  And Mr.Wayne didn't want you to think we'd been deliberately wasting your time.",male
FOX," That's very good- ""accidentally"". Very good.  I'll be sure and tell Mr.Wayne that he was wrong about you not having a sense of humor.",male
FOX, Restricted.  Lau's holed up in there good and tight.  Here...,male
FOX, I had R and D work it up- it sends out high frequencies and records the response time to map an environment.,male
FOX, Submarine.  Like a submarine.,male
FOX, In place.,male
FOX, Mr.Wayne? Good luck.,male
FOX," What can I do for you, Mr. Reese?",male
FOX, Their CEO is in police custody.,male
FOX," Let me get this straight.  You think that your client, one of the wealthiest and most powerful men in the world, is secretly a vigilante who spends his nights beating criminals to a pulp with his bare hands... And now your plan is to blackmail this person?",male
FOX, Good luck.,male
FOX, Here's your original scan...,male
FOX, Here's it reverse-engineered...,male
FOX," I'll make you a copy. Mr.Wayne, did you reassign R and D?",male
FOX, I wasn't aware we had any new government contracts.  Can you-,male
FOX, Fair enough.,male
FOX, Beautiful.  Unethical.  Dangerous. You've turned every phone in the city into a microphone...,male
FOX, Like the phone I gave you in Hong Kong.  You took my sonar concept and applied it to everybody's phone in the City.  With half the city feeding you sonar you can image all of Gotham. This is wrong.,male
FOX, But at what cost?,male
FOX, No one should have that kind of power.,male
FOX, Spying on thirty million people wasn't in my job description.,male
FOX, I'll help you this one time...,male
FOX, But consider this my resignation.,male
FOX," As long as this machine is at Wayne Industries, I won't be.",male
FOX, I'm zeroing in.,male
FOX," His voice is on the ferry, but that's not the source...",male
FOX, It's west...,male
FOX," You've got p.o.v. on alpha channel, omni on beta-",male
REESE," Sir, I know Mr.Wayne's curious how his trust fund gets replenished but frankly... it's embarrassing.",male
REESE, It's done- the numbers are solid.,male
REESE, You asked me to do the diligence on the L.S.I.Holdings deal again.  I found irregularities.,male
REESE," Not with their numbers.  With yours. A whole division of Wayne Industries disappeared, overnight.  So I went down to the archives and started pulling old files.",male
REESE," My kids love the Batman.  I thought he was pretty cool, too.  Out there, kicking some ass.",male
REESE, Changes things when you know it's just a rich kid playing dress up.,male
REESE," Your project.  Don't tell me you didn't recognize your baby pancaking cop cars on the evening news.  Now you're getting sloppy.  Applied Sciences was a small, dead department- who'd notice?",male
REESE, That's simply not why I'm doing this.,male
REESE, If we could talk to Dent now he might feel differently-,male
REESE, I guess it would depend on the life.,male
REESE, Of course not.,male
REESE, They're trying to kill me.,male
DENT, ~Batman's looking for someone to take up his mantle.,male
DENT," Is there someone, anyone in this city we can trust?",male
DENT," And I promise you, the dawn is coming. One day, the Batman will have to answer for the laws he's broken- but to us, not to this madman.",male
LAU," Gentlemen, please. As you're all aware, one of our deposits was stolen.  A relatively small amount: 68 million.",male
FOX, There's a better view from the peak tram.,male
MAYOR," But that means it's on you.  They're all coming after you, now.  Not just the mob... politicians, journalists, cops- anyone whose wallet's about to get lighter.  Are you up to it? You better be.  They get anything on you... those criminals will be back on the streets...",male
STEPHENS, Just the normal number of bad guys in the building- and they're all city employees.  Here's a list.,male
STEPHENS," Jim, it's over.",male
STEPHENS, But the prosecution's over.,male
STEPHENS, No-one's standing up in front of a Judge while judges and police commissioners are getting blown away.,male
STEPHENS," If he's got any sense, Dent's halfway to Mexico by now.",male
STEPHENS," I'm sorry, Barbara.",male
STEPHENS, I'm sorry.,male
STEPHENS, Switch it off- he ain't coming. He doesn't want to talk to us.  God help whoever he does want to talk to-,male
STEPHENS, That's nice.,male
STEPHENS," I'm a twenty year man.  I can tell the difference between punks who need a little lesson in manners, and the freaks like you who would just enjoy it. And you killed six of my friends.",male
STEPHENS, I know you're going to enjoy this. But I'm going to enjoy it more.,male
STEPHENS, This is my own damn fault.  Just shoot him.,male
REESE," But now you've got the entire R and D department burning cash, claiming it's related to cell phones for the army.  What are you building him now? A rocket ship? I want ten million a year.  For the rest of my life.",male
WAYNE, Cross-reference the addresses. Look for Parkside and around.,male
DENT, But that's not why we're demanding he turn himself in.  We're doing it because we're scared.  We've been happy to let Batman clean up our streets for us until now-,male
DENT," Hello, Jim.",male
DENT, You're about to know what my suffering is really like...,male
ALFRED, That's the sacrifice he's making- to not be a hero.  To be something more.,male
RACHEL," Dear Bruce, I need to explain...",female
RACHEL, ...I need to be honest and clear. I'm going to marry Harvey Dent...,female
RACHEL," I love him, I want to spend the rest of my life with him...",female
RACHEL," When I told you that if Gotham no longer needed Batman we could be together, I meant it...",female
RACHEL, But I'm not sure the day will come...,female
RACHEL," ...when you no longer need Batman.  I hope it does, and if it does I will be there...",female
RACHEL, ...but as your friend.  I'm sorry to let you down...,female
RACHEL," If you lose your faith in me, please keep your faith in people...",female
RACHEL," Love, now and always, Rachel.",female
RAMIREZ," Barbara, it's Anna Ramirez-",male
RAMIREZ," Listen carefully, there's no time. Jim needs you to pack up and get the kids in the car right away.",male
RAMIREZ," Barbara, those cops can't be trusted. Jim needs you away from them as soon as possible.  I'll call them off for 10 minutes, you'll have to move fast-",male
RAMIREZ, I'm going to give you an address- Jim will meet you there...,male
GORDON, Where are you?  Where's my family?!,male
GORDON, They'll hunt you.,male
GORDON," ...he's the hero Gotham deserves... but not the one it needs right now. So we'll hunt him, because he can take it.  Because he's not our hero...",male
GORDON," ...he's a silent guardian, a watchful protector... a dark knight.",male
BATMAN, You'll hunt me.,male
BATMAN," You'll condemn me, set the dogs on me...",male
BATMAN, ...because it's what needs to happen.,male
BATMAN, Because sometimes the truth isn't good enough...,male
BATMAN," ...sometimes, people deserve more.",male
